id,work_order_id,invoice_id,description,assigned_contractor,priority,status,vendor_id,start_time,due_date,assigned_at,completed_at,estimated_duration,service_type,notes,contractor_start_location,contractor_end_location,estimated_quantity,unit,special_requirements,anomaly_flag,anomaly_reason,created_at,updated_at,created_by,updated_by,additional_information
5567a499-cba6-455a-92fd-9635e1f1df02,d9c2e53d-2b07-4857-a9c8-19e9e63bd395,,"Today sell meet ahead democratic. Right even need type. Inside successful behavior discover wind might deep.
Third impact section arrive they way. Seat two scene look religious step ago civil.",ed31bfb1-7ffb-45b3-ade2-aa7a99c91223,HIGH,ASSIGNED,178092bb-6e91-420c-855b-72ec438a5619,,2025-10-19T01:14:09,2025-10-11T20:48:15,,"2 days, 0:00:00",abc4016f-493c-45df-83fe-0d5103a0c509,Write matter five above. Enough agent born let.,"34.246112,65.223692","-49.5734315,82.045789",32.26,loads,Draw despite throw girl company return space.,False,Marriage station executive act for without start with.,2025-10-10T10:23:16,2026-04-15T17:29:01.364209,acc9bdff-0c26-4b93-9727-f7d71b8bbfd1,01843eb5-5e0e-43be-898b-f5f201519ea4,"{""source"": ""sample_generator"", ""has_photo"": false}"
1daa2391-6e16-4569-abf5-234b32a36ee8,31bfbce4-27a0-406d-99ce-7356bc41642e,,Stage prevent whose consumer course crime new or. Memory really we say pick then. Meet air agreement south. Animal market program because rather through.,f57c7ce4-e211-4bca-be01-0e3ed6b5c5e5,LOW,COMPLETED,4d0a2d5c-a53b-4133-8678-90befa01d6d7,2026-04-11T21:17:10,2026-04-17T18:51:52,2026-04-11T15:49:20,2026-04-15T08:39:19,"3 days, 0:00:00",a27b5d70-5627-4402-94de-ac4074a7728f,Physical allow arm yeah. Call education feel catch.,"52.549213,70.987041","61.8964765,121.710613",58.19,days,Work you parent year church.,False,Travel produce dark central message.,2026-04-11T15:28:20,2026-04-15T17:29:01.364303,63b48aa4-deac-4a76-a832-563b66d624ad,e9031e4a-37dc-4eb4-8f58-c49af85f07ae,"{""source"": ""sample_generator"", ""has_photo"": false}"
3fb13033-be42-4654-b2f1-b29227ef88f9,07d12a4b-2902-4a1e-94e1-76580a2b667b,,"Draw would apply. Tonight future hour whose current. Six week value reason glass such every.
Part either short sea issue feel. Indeed level significant usually rule effect pass.",72c9df18-2098-4f1e-aec9-d20fdf4e47ff,MEDIUM,COMPLETED,178092bb-6e91-420c-855b-72ec438a5619,2026-04-15T10:43:23,2026-04-19T17:12:15,2026-04-15T08:44:58,2026-04-15T16:42:08,"2 days, 0:00:00",abc4016f-493c-45df-83fe-0d5103a0c509,Claim water degree. General past else participant heavy write trial. Thank affect career today.,"-37.0465965,132.978638","62.6861825,6.754726",92.98,hours,Around her arrive ask.,True,Media offer ready strong.,2026-04-15T08:27:44,2026-04-15T17:29:01.364427,d6071954-5342-446c-8be9-25c32dd70af5,32f30a79-f5e1-4148-96e9-f898a3ba5cd3,"{""source"": ""sample_generator"", ""has_photo"": false}"
f0e33d1a-215f-4a5e-a7c6-307c85396ee7,f7ba4eaf-6d42-4b86-9596-ef259663e301,,"Form big turn scientist.
Behavior democratic tree cell mention. City between receive side prepare vote magazine.",,MEDIUM,UNASSIGNED,caf5c35e-8892-4788-8d42-8a3762392493,,2024-05-31T22:50:59,,,"1 day, 0:00:00",52c0ef2d-6ce8-4220-9de1-d251925fbd03,Activity see rather everybody since. Too suddenly physical painting half.,,,74.92,visits,Him two fire only product may.,True,Mother article suggest reason finish.,2024-05-25T02:32:39,2026-04-15T17:29:01.364491,1e67d4d5-38ce-4899-afc5-f4e4775f1e03,b01b363a-6df9-41ce-a419-d5d22baccd96,"{""source"": ""sample_generator"", ""has_photo"": true}"
d8696740-9973-43a6-8600-37a1c6d14bf2,a5cbe64c-2e7f-46a7-af98-1ee4c03a1712,,"Race voice either gun staff.
Way international instead west partner make without director. Tough you coach perhaps really only. Dream machine present always.
Owner suffer while face clear.",87613e32-778a-4a6a-81ee-11ac3a5d377e,HIGH,ASSIGNED,f150399c-24b0-47e7-8138-57cf58f47919,,2025-06-14T13:20:28,2025-06-10T23:02:18,,"3 days, 0:00:00",a27b5d70-5627-4402-94de-ac4074a7728f,Sign animal minute operation. Cause group all rate such the southern.,"59.7588855,-19.210460","38.797707,137.303182",55.63,gallons,Before interesting hospital these smile sort law.,True,,2025-06-10T22:09:31,2026-04-15T17:29:01.364589,c9b75f1a-293d-4af9-8087-f606887b1a1a,6631bd0f-f7fc-433a-8346-c06d7ea073e5,"{""source"": ""sample_generator"", ""has_photo"": true}"
28cecbfe-54aa-407a-b70c-3b66245455ac,527bb087-2321-4d21-a0c8-2bfe6b12bc8e,,Occur beyond various bill though much outside. Good memory high move. Public use center again dark.,5d0301f8-7a74-4fa5-83d5-6bd8c865642c,HIGH,ASSIGNED,897a0086-d907-4a32-8c7a-43b6b40b21c2,,2026-02-18T15:46:59,2026-02-13T05:37:11,,"1 day, 0:00:00",173a0065-485a-447c-8596-62915ec025d7,May page lawyer. History why take. Rise old of same interesting.,"-77.394739,-43.718534","10.310160,-16.919699",38.04,days,War visit reason which because.,True,,2026-02-12T22:06:49,2026-04-15T17:29:01.364670,d1bcc8f8-cd1e-46c1-8dbc-efe07b58ec55,b37b53ea-5841-48b1-a2fa-4fc3f8a606b2,"{""source"": ""sample_generator"", ""has_photo"": false}"
9b6857eb-5567-4e35-bf9e-c29be9d9d058,90595913-fd86-4a70-bae5-cf20129925af,,Front throw drug hotel professor machine day. Room certainly kind free writer take. Civil college rest wait spend environment receive.,f57c7ce4-e211-4bca-be01-0e3ed6b5c5e5,MEDIUM,IN_PROGRESS,4d0a2d5c-a53b-4133-8678-90befa01d6d7,2025-09-11T17:30:51,2025-09-14T06:18:08,2025-09-10T17:46:05,,"1 day, 0:00:00",a27b5d70-5627-4402-94de-ac4074a7728f,Throw area claim character city strong. Expert media tonight reach six affect.,"-73.683710,144.786988","74.963102,-46.380957",60.83,visits,Although attention security wife yourself beat attention former.,True,Policy record sell different.,2025-09-08T15:52:13,2026-04-15T17:29:01.364799,3b3e6f21-74fd-466b-ad67-2648a1cf86e8,e3628254-700d-4c90-bbec-f8ae15c82e6f,"{""source"": ""sample_generator"", ""has_photo"": true}"
48b13118-d9a7-40ff-80d7-4ab4d18256b3,8cbf6469-8d97-4e76-acdd-c30a4c2fc8b8,,"Guy respond science this wall data. Value base black fund threat.
Yard forward political coach spend. Never responsibility conference personal feel down body happen.",,MEDIUM,UNASSIGNED,f7ac28b3-844f-4372-be52-2862c8b0ac65,,2024-11-24T23:28:29,,,"3 days, 0:00:00",ee330a45-b514-43af-bcb0-afe32d8121c2,Pm concern up product argue southern. Pull against available throughout fish.,,,98.12,loads,Rate partner try manage mother.,False,Stop step feel agency can.,2024-11-21T07:17:19,2026-04-15T17:29:01.364850,f288a5c7-baa0-4c3a-bf41-d53c96f9ccfb,537392bf-38f3-4136-a18f-63ec78180935,"{""source"": ""sample_generator"", ""has_photo"": false}"
fac89b27-0107-4b2d-970c-4779739a024a,09e4bb5e-c4af-40a1-a6ba-9c0f8d99b209,,"Point fill without economic within affect. Me sell nearly for appear here fall. Democratic return great himself clear.
Mouth reflect notice. Bed send over lawyer worry rate.",a52f1f75-b107-4c5b-a89f-985dfb97b34f,LOW,ASSIGNED,f7ac28b3-844f-4372-be52-2862c8b0ac65,,2025-07-11T15:24:04,2025-07-04T21:28:09,,"2 days, 0:00:00",ee330a45-b514-43af-bcb0-afe32d8121c2,Democrat gun like subject bit main involve. Quite popular authority many executive.,"-48.4539195,65.541281","-27.619730,-43.315549",72.03,hours,Prove child cover near gun respond.,False,Social center listen responsibility large also work life.,2025-07-03T18:07:35,2026-04-15T17:29:01.364933,bcab841e-06c4-4370-b60a-32115c95bf3b,e192fc72-2c1a-4cee-ac3d-738f5d1290f8,"{""source"": ""sample_generator"", ""has_photo"": false}"
21df3401-a3b9-4e2c-98df-f85932bd5b34,79b07095-4534-483c-bb37-a2deb61984be,,Bag strong campaign the movie. Parent a student year policy science. Order will represent reason.,799dc9f3-5a53-4eb7-a6d9-5af176bf25b3,HIGH,IN_PROGRESS,178092bb-6e91-420c-855b-72ec438a5619,2024-08-20T19:49:42,2024-08-25T14:36:30,2024-08-20T08:39:37,,"2 days, 0:00:00",abc4016f-493c-45df-83fe-0d5103a0c509,Various manager newspaper themselves. Treat town energy mean impact.,"-66.341648,-15.055391","70.525568,-96.316425",72.55,hours,Small tell more include clearly wall into.,False,,2024-08-20T05:11:43,2026-04-15T17:29:01.365011,c49a4f3e-dd51-45cb-9974-5c2df7e9d067,0de79d32-10e0-4c03-a5a4-0bebdb2fbacf,"{""source"": ""sample_generator"", ""has_photo"": false}"
524cf873-2cad-4345-b96d-31687c1a5904,f6bea2fa-ecc2-4e36-b1b2-1bd0b2906456,,Surface step cost field. Subject simple style create commercial media. Politics represent voice southern.,,LOW,UNASSIGNED,caf5c35e-8892-4788-8d42-8a3762392493,,2026-04-04T06:02:03,,,"2 days, 0:00:00",52c0ef2d-6ce8-4220-9de1-d251925fbd03,Hair option near reach live impact bed.,,,82.98,loads,Out important half natural.,True,,2026-03-26T15:41:29,2026-04-15T17:29:01.365055,e6115675-4931-4053-b8f3-0d07e5d90c17,e9031e4a-37dc-4eb4-8f58-c49af85f07ae,"{""source"": ""sample_generator"", ""has_photo"": false}"
8e93eed7-f29f-4cc9-b004-db9fc3dbf4db,85e38614-6c93-4353-92af-d8405a165746,,Even find happy power information. Traditional system own responsibility. Marriage first still star mother maintain voice.,b18a312f-bf2c-4e17-954d-d86a03fa9d30,LOW,COMPLETED,78e9db8d-5870-411d-ab09-04a093fad4f2,2024-06-12T13:37:02,2024-06-17T14:03:15,2024-06-10T01:50:22,2024-06-18T04:07:50,"3 days, 0:00:00",ab459ac2-cfb1-401d-98f6-e0f2aac20eef,"Senior more key require character impact middle.
Total third financial allow. Local look property.","66.416665,-39.269632","-85.8851995,16.546505",86.64,hours,More public war understand act.,False,,2024-06-09T23:45:01,2026-04-15T17:29:01.365168,66278d12-a82a-4e7d-b41a-f0f24f30d17b,7700407f-3d70-48b6-8891-88fc742df7ac,"{""source"": ""sample_generator"", ""has_photo"": true}"
0fceda0b-fb50-4847-a42c-ca36c4077dbe,8a8ec111-d4e0-49b8-aa82-f5d0da79f715,,"Church dinner heavy both wish which. Open culture challenge game notice. Choose tough so term.
Full religious production bag. Ground behavior rock.",6757f299-9fe8-4f02-9157-269222d835c5,MEDIUM,IN_PROGRESS,f7ac28b3-844f-4372-be52-2862c8b0ac65,2025-05-20T23:59:21,2025-05-24T11:36:43,2025-05-20T20:48:41,,"2 days, 0:00:00",ee330a45-b514-43af-bcb0-afe32d8121c2,Hand on thank girl end red with close.,"-39.0605565,34.479377","39.777672,-130.115717",43.11,gallons,Find want how question try window.,False,Standard focus paper those.,2025-05-18T19:01:49,2026-04-15T17:29:01.365252,e9031e4a-37dc-4eb4-8f58-c49af85f07ae,443f2f3d-5bc0-4a2e-8926-48cd6f49afd6,"{""source"": ""sample_generator"", ""has_photo"": true}"
5c5cb087-9f3d-4fb8-83b2-21be31fac396,d4ee776c-65cf-4285-bf54-3a643b40671d,,"Picture hear that receive kitchen throw. Discover build position wonder.
Fish one say change center. Head general relationship part.",d915f117-ab81-4b17-9d4f-b3ee8c8c718e,MEDIUM,IN_PROGRESS,78e9db8d-5870-411d-ab09-04a093fad4f2,2026-02-13T02:54:29,2026-02-17T10:47:36,2026-02-11T20:47:12,,"3 days, 0:00:00",a27b5d70-5627-4402-94de-ac4074a7728f,Forget staff their. World really effort you.,"-68.3443225,-119.155731","76.369674,-37.126687",78.98,hours,Control even south discussion six body.,True,,2026-02-10T01:07:35,2026-04-15T17:29:01.365392,bd7c13cf-44b7-4c7b-b7af-dbf5b220dd79,d757e524-635f-4f2f-827b-e43963749bd8,"{""source"": ""sample_generator"", ""has_photo"": true}"
edd44641-8167-42c5-962f-f7581c122fdc,718f2793-9976-4d94-a142-10301d987078,,Including capital war. Future it newspaper range point. Number American election part ever figure.,10ea4181-5097-4e8b-86eb-97c273c0b51b,HIGH,ASSIGNED,78e9db8d-5870-411d-ab09-04a093fad4f2,,2025-09-29T23:19:54,2025-09-27T08:35:16,,"3 days, 0:00:00",a27b5d70-5627-4402-94de-ac4074a7728f,Thank include space upon consumer fast. Hot herself cost.,"50.079640,-172.532427","-83.548042,132.955083",44.16,hours,With discover administration none analysis special at.,True,,2025-09-25T12:01:49,2026-04-15T17:29:01.365479,213e3cf9-149f-4638-8e8e-971e0ae3f3fa,af553369-294b-46a5-86c3-9130065dee82,"{""source"": ""sample_generator"", ""has_photo"": true}"
c92ea4bf-5a7a-4d76-85ef-5fa1200c1f08,4f2d5381-6bdf-4bf2-9417-e2968c937867,5875458b-d570-4499-be48-fb735d6759ba,"Social back miss single art garden.
Somebody able else floor natural include. Land discussion market economy later man safe. Pretty dinner agency last evening family American.",10ea4181-5097-4e8b-86eb-97c273c0b51b,LOW,COMPLETED,78e9db8d-5870-411d-ab09-04a093fad4f2,2026-02-10T09:25:55,2026-02-13T22:18:45,2026-02-10T01:34:58,2026-02-11T19:56:27,"3 days, 0:00:00",a27b5d70-5627-4402-94de-ac4074a7728f,Series future stand day late force. Beautiful power situation important glass quickly.,"32.265921,112.420842","34.3335155,75.955005",47.27,hours,Travel away now story follow.,True,Hundred morning guess we.,2026-02-10T00:01:31,2026-04-15T17:29:01.365575,ed76a050-0c39-4255-a3f8-c36bf2163f06,2a7855e0-92e3-4c6f-a230-2f43f6fa8369,"{""source"": ""sample_generator"", ""has_photo"": false}"
2c3268ed-958c-44dd-b425-4505e9a5326d,90199b16-91a1-472d-a14f-9788ec612068,,Condition movie break similar. Experience most pretty main quickly most. Difficult main side consider space.,4ef21ad5-5fa2-44dc-8fea-e1a402b2b9dc,LOW,COMPLETED,f150399c-24b0-47e7-8138-57cf58f47919,2026-03-17T18:44:05,2026-03-21T21:43:22,2026-03-17T17:00:39,2026-03-22T15:19:41,"3 days, 0:00:00",52c0ef2d-6ce8-4220-9de1-d251925fbd03,Soon baby these bring consumer have behind. Language job guy series dark.,"-36.0935985,-150.494893","81.5422045,18.158085",53.21,loads,Car list space large take any.,False,,2026-03-17T09:55:20,2026-04-15T17:29:01.365682,3394ac16-2f51-47f4-8c70-60a8a343fff6,bfbeb005-9a2d-4ffe-9eb6-d51fa1dea1f7,"{""source"": ""sample_generator"", ""has_photo"": false}"
02e2560c-47e5-4edd-ad7c-64b55ee644f1,d46a5648-861d-48cb-8f29-2ff15fa6db27,,"Lot part push purpose experience area. Population yes make war arrive third build. Return short worker baby.
Case find technology article out. Strong picture camera pull quickly foot matter.",,LOW,UNASSIGNED,caf5c35e-8892-4788-8d42-8a3762392493,,2026-04-12T20:28:06,,,"1 day, 0:00:00",abc4016f-493c-45df-83fe-0d5103a0c509,"Fine thing item support say.
Actually money center court she. Show also artist.",,,5.93,loads,The war me add let.,False,Enjoy instead protect economy song book red.,2026-04-05T23:21:10,2026-04-15T17:29:01.365773,68dff6fa-8ff5-4c13-950e-87caa56f45b8,887b5754-d411-459f-8821-d336114188dc,"{""source"": ""sample_generator"", ""has_photo"": false}"
d5d46feb-78f0-44a4-9c6f-4b39c3ffe83c,8bce4e8a-a497-4a8b-a030-b33596e19e16,,"Seem already we job response either writer tonight. Every relate analysis exactly stuff phone process.
Particularly range manager make point. Young number one common card note minute.",,LOW,UNASSIGNED,78e9db8d-5870-411d-ab09-04a093fad4f2,,2026-03-25T17:45:26,,,"3 days, 0:00:00",ab459ac2-cfb1-401d-98f6-e0f2aac20eef,Rate also lay mention population able. Various remain present. Reveal month there appear stage.,,,95.93,hours,Ten music try job participant.,False,,2026-03-21T12:50:18,2026-04-15T17:29:01.365834,2756790c-f9a8-46bc-b576-b67f207219ec,17e78a26-b55c-4cf1-a224-a10679bf7737,"{""source"": ""sample_generator"", ""has_photo"": false}"
2823a4cc-b239-4064-89cc-4c405d630a5a,ef8d8fda-9e9b-4115-8431-5f54564f275e,,Final hospital artist conference gun support fund change. Growth rule direction current because rest middle he. Admit partner stop discover professional drug.,c5337f40-b419-42ca-b0a3-72e682988130,HIGH,IN_PROGRESS,caf5c35e-8892-4788-8d42-8a3762392493,2024-04-16T09:45:48,2024-04-19T08:05:47,2024-04-15T21:02:23,,"2 days, 0:00:00",ee330a45-b514-43af-bcb0-afe32d8121c2,Meet discuss establish audience good.,"87.4095275,87.105122","-42.8449575,68.678106",21.03,loads,Four garden international here maybe close.,False,,2024-04-15T18:46:56,2026-04-15T17:29:01.365913,20fae2af-0b72-492d-820b-0113808ce521,45cdfd48-a5ce-4efe-a75a-5b6dd83d9f8a,"{""source"": ""sample_generator"", ""has_photo"": true}"
644cbd77-eb7f-4110-a0f4-a3a3919fb557,657b5781-3663-4f10-b8b4-d72aea27c4f2,,Nation away month receive race. Listen art hit employee treatment ahead manage. She other fill together art.,f671f701-6f2d-459e-a91d-78c6ea6a116a,HIGH,COMPLETED,897a0086-d907-4a32-8c7a-43b6b40b21c2,2025-10-12T17:21:26,2025-10-16T07:27:53,2025-10-10T22:54:52,2025-10-13T23:19:30,"3 days, 0:00:00",ee330a45-b514-43af-bcb0-afe32d8121c2,Politics such here. Find charge yes several difference always raise maybe.,"-71.2373575,50.144490","-88.1546555,146.790275",4.65,hours,Training image pull player bag.,True,,2025-10-10T12:41:26,2026-04-15T17:29:01.365996,ff02aff8-6986-4867-8f6e-7a98ec9774c1,023edf42-dda2-4f26-b63e-cff02efaeda3,"{""source"": ""sample_generator"", ""has_photo"": false}"
96a87630-6707-4a1c-80b7-7f175586781d,c284daab-6f64-40ae-809f-6c35c16e101a,,Buy think wish sure care so. Able bed mind before. Which professional include son per morning exist.,504de56a-64c9-49f9-b812-e57c3ad80645,MEDIUM,IN_PROGRESS,4d0a2d5c-a53b-4133-8678-90befa01d6d7,2025-03-24T15:50:54,2025-03-29T22:06:00,2025-03-24T06:12:17,,"3 days, 0:00:00",a27b5d70-5627-4402-94de-ac4074a7728f,She area recently ball central mouth responsibility. Choose later simple.,"-11.858042,60.296171","84.2748265,-151.373712",73.33,days,Scene identify rich color strong now between.,True,,2025-03-24T06:12:09,2026-04-15T17:29:01.366079,aa19e157-e705-44bd-aabd-d3d7c4584913,29843196-af5f-4f71-ae7e-2d250a38b409,"{""source"": ""sample_generator"", ""has_photo"": true}"
f8d49728-ad7d-4080-9569-1b3468eec59e,652e6fa6-8db3-4f11-8cc7-57fb75a00d2c,,Sport organization worker response moment summer approach. Degree adult point assume.,fa02fa72-d1e8-4fb3-9bf8-bb8216cfbab6,LOW,ASSIGNED,f7ac28b3-844f-4372-be52-2862c8b0ac65,,2025-02-07T05:42:07,2025-02-02T01:54:28,,"2 days, 0:00:00",ee330a45-b514-43af-bcb0-afe32d8121c2,Of once activity suggest name admit. Get himself cultural become hope form.,"47.9088375,164.945026","2.813616,-117.921112",43.02,loads,Western treat involve evening natural style memory with.,False,,2025-01-31T22:28:21,2026-04-15T17:29:01.366196,b6a83038-b898-4839-8d05-823945a49b4a,887b5754-d411-459f-8821-d336114188dc,"{""source"": ""sample_generator"", ""has_photo"": true}"
55304a4f-c226-4d90-a06c-8300f56f181b,c8ca3b1d-23f9-4d78-92ff-b8a7fab8b210,,Health inside set happy senior. Floor board family red smile upon blue language. Often theory sit dream purpose another cup. Choose station drive develop million.,892f3dde-1671-47a7-9635-7369335ee047,LOW,COMPLETED,4d0a2d5c-a53b-4133-8678-90befa01d6d7,2026-04-01T03:43:27,2026-04-08T06:50:07,2026-04-01T01:14:07,2026-04-02T06:21:55,"2 days, 0:00:00",a27b5d70-5627-4402-94de-ac4074a7728f,Subject can during end.,"-30.7803665,63.677354","50.7622215,119.336836",13.94,hours,Amount reflect sure interesting.,False,,2026-03-31T14:16:16,2026-04-15T17:29:01.366279,b1ecdd58-330f-44b2-955f-b267d2c4a5e1,a3ac24a9-14de-4ac8-be09-a52d1b8dea39,"{""source"": ""sample_generator"", ""has_photo"": false}"
99fd6655-67a7-4b8a-b815-586d0bb29755,aaadbefd-c91a-4197-87fe-99530712cb32,,"Writer good road energy read trouble per. Southern bad no imagine. Information exist this word poor may.
Charge new dream. Office one agreement.",a5c1a708-e2dd-4b10-b4d4-dd5daf10cd34,MEDIUM,ASSIGNED,f7ac28b3-844f-4372-be52-2862c8b0ac65,,2024-06-11T02:09:34,2024-06-07T03:53:00,,"2 days, 0:00:00",ee330a45-b514-43af-bcb0-afe32d8121c2,Around quite idea economy stuff travel as. Camera wish so wall. Practice enter job.,"33.522874,139.640245","66.926438,-43.739250",50.41,days,Here keep adult foot.,True,,2024-06-06T01:48:42,2026-04-15T17:29:01.366354,a0856938-c62a-4727-b3fb-0287a75a91e7,7ec49252-0e78-4e36-bf2e-b42b4efd1d11,"{""source"": ""sample_generator"", ""has_photo"": false}"
314a4159-9c94-4a2d-846e-cc0e47e485ea,3188f252-bd02-4648-a7ec-2887a852a77b,,"Brother doctor address business. Nation shake either among daughter. Phone out until difference current blue.
Sound speak avoid reveal teacher. Cup remain high recent campaign.",f671f701-6f2d-459e-a91d-78c6ea6a116a,LOW,ASSIGNED,897a0086-d907-4a32-8c7a-43b6b40b21c2,,2025-05-14T23:35:13,2025-05-08T13:21:40,,"3 days, 0:00:00",a27b5d70-5627-4402-94de-ac4074a7728f,Under smile suggest. Color guess open agreement total measure.,"72.4766495,58.548156","52.422415,64.101488",37.91,days,Put walk water new from or.,False,Section idea life official understand morning.,2025-05-07T13:26:35,2026-04-15T17:29:01.366494,5f630504-9b77-4392-a909-fea69384388b,c5ed1283-db34-45d3-ad31-de7faea60053,"{""source"": ""sample_generator"", ""has_photo"": true}"
bfc8ac89-f64a-4872-ab33-7f8f7d1404ae,b730167b-e83d-4d71-ad24-d28307653d18,21261b7d-fc46-4d5f-9695-11847bd1eab9,"Sign state do inside. Project represent manager stay. Clearly Democrat Mr nearly again.
Far detail less fire fight edge. Young on like home.",74d58192-3fac-4d36-95bc-41b002f6ea58,HIGH,COMPLETED,d5929e5c-8363-44c7-b9d1-60687a92adac,2025-09-22T07:29:54,2025-09-28T01:53:38,2025-09-22T02:33:22,2025-09-24T04:48:34,"3 days, 0:00:00",abc4016f-493c-45df-83fe-0d5103a0c509,Course realize too model return. Machine along already trial.,"-13.1685125,-75.913721","-21.0749025,-119.331737",84.39,days,Often everybody least thing have purpose nice.,True,Discussion success crime good quite.,2025-09-21T15:33:44,2026-04-15T17:29:01.366640,acacd1b1-7ba3-4eeb-9275-844c3461b4e4,1d778b43-5bb7-4348-9386-40d2fc1b4238,"{""source"": ""sample_generator"", ""has_photo"": false}"
fb8564b1-ab1d-4a18-a470-1c8edc9e05fd,13841965-ce23-46e1-9514-07a5fb831266,,"Situation north article at only gun force. Leader education tax agent. Experience Mr lead suggest identify.
Room she by his. Type consumer partner.",,MEDIUM,UNASSIGNED,897a0086-d907-4a32-8c7a-43b6b40b21c2,,2024-05-01T05:10:35,,,"1 day, 0:00:00",173a0065-485a-447c-8596-62915ec025d7,He environmental nature despite although.,,,64.4,hours,Cause yard past situation both itself address.,True,,2024-04-25T18:15:35,2026-04-15T17:29:01.366695,197604fd-c7f8-4e0d-be53-b70ab3ce870b,f617ea3c-d325-4ab6-b7be-fddca1f48b07,"{""source"": ""sample_generator"", ""has_photo"": false}"
61d3bab9-3c77-42c2-999e-5b7c44c63172,99c310ed-7d77-4bd3-b08a-b78485bf24f1,,Against case player claim what fact. While stop simply certain boy relationship.,7aecb5a5-bbd7-404d-9cb1-98555b763b9c,HIGH,ASSIGNED,4d0a2d5c-a53b-4133-8678-90befa01d6d7,,2025-03-08T19:35:38,2025-03-01T10:55:37,,"2 days, 0:00:00",a27b5d70-5627-4402-94de-ac4074a7728f,About apply game end generation appear write. Term city win down month maintain speak.,"10.174444,-135.974344","63.3892515,168.882094",21.87,gallons,Cold while third operation.,True,American sign level lawyer weight suddenly today.,2025-02-28T10:17:36,2026-04-15T17:29:01.366772,db0387cc-bef1-4360-beb5-a700bc00388c,6d50f9d6-1d18-4eb6-a5a6-63b45a88af0c,"{""source"": ""sample_generator"", ""has_photo"": true}"
3dc393a3-deb3-4238-b530-b31976ded743,0038af4b-a3a6-4598-97fc-f0165580ee5d,,Western land anything each product series discuss. Figure us move effort sister back. Already nature address think area society rich.,74017d69-b318-49b0-8c12-84a152d40926,HIGH,ASSIGNED,ce9cc217-222b-4e0e-b747-e14c984f3a44,,2025-09-27T12:08:29,2025-09-23T04:23:15,,"2 days, 0:00:00",a27b5d70-5627-4402-94de-ac4074a7728f,Cultural store hundred conference. According executive born worker.,"-27.2195925,-151.122392","-57.6558185,8.440489",4.92,visits,From even meet key fact large.,True,,2025-09-21T00:39:58,2026-04-15T17:29:01.366874,111a7ff0-687f-49f4-af47-44423eae27ef,b8736c7e-96b0-4a25-a412-5e3a644dcdc5,"{""source"": ""sample_generator"", ""has_photo"": false}"
d31db5f9-84f2-490d-bb7e-14a576566daf,e03f93c5-e1b0-4365-bac2-f74218162f4c,,"Himself hospital top interview single despite certain. Book put coach focus. Bank they lot official medical thought.
Nation girl our in. Real lose industry center stop.",ac7a268c-6e80-4589-a114-7c3bf6d5c5ba,HIGH,COMPLETED,d5929e5c-8363-44c7-b9d1-60687a92adac,2025-01-05T01:29:52,2025-01-06T06:47:19,2025-01-03T21:11:17,2025-01-05T08:36:40,"3 days, 0:00:00",abc4016f-493c-45df-83fe-0d5103a0c509,Side reality carry decision bed.,"29.6915315,153.356968","22.6868985,-40.571790",18.62,gallons,Yard face environment method again increase despite.,True,Thought institution huge investment.,2025-01-02T00:08:08,2026-04-15T17:29:01.366960,33096296-2eab-4ede-82c3-d305feb586cf,7cf4a29b-3609-461a-97e0-df57b2ece728,"{""source"": ""sample_generator"", ""has_photo"": false}"
fcd146bb-3e02-46d7-80f9-445db1ea81f1,58d63031-23ea-4fa4-85cc-49fe04e7515d,,"Eye everything magazine land particular. Piece hotel majority international she.
Professional physical hospital station senior again popular. White idea plant professor teacher.",ae6dbded-2208-48e2-8996-bbabc862994c,HIGH,IN_PROGRESS,f150399c-24b0-47e7-8138-57cf58f47919,2025-08-11T22:48:23,2025-08-17T00:17:01,2025-08-09T23:21:20,,"3 days, 0:00:00",52c0ef2d-6ce8-4220-9de1-d251925fbd03,Miss soon anything you among training. Cultural activity Mrs describe affect.,"13.452343,115.046742","42.916226,50.650859",48.53,hours,Writer issue figure somebody go day as.,True,Lose any if activity class grow.,2025-08-08T20:34:34,2026-04-15T17:29:01.367042,2c59c829-ecc2-463d-98bf-cab09de93842,c5ed1283-db34-45d3-ad31-de7faea60053,"{""source"": ""sample_generator"", ""has_photo"": true}"
dc5b1c28-9edb-47b8-b00c-b4a8f9905385,b0b327a6-3cb2-4c44-b6b0-c32e0fc8d79a,,Cell reality read hundred watch stay call tell. Positive eight me card difference together charge Mrs. Cover draw member international consider.,10ea4181-5097-4e8b-86eb-97c273c0b51b,LOW,ASSIGNED,78e9db8d-5870-411d-ab09-04a093fad4f2,,2025-03-17T15:06:43,2025-03-12T15:18:38,,"2 days, 0:00:00",a27b5d70-5627-4402-94de-ac4074a7728f,Sound market service. Pass society paper environmental. Lot but onto forget job radio.,"72.8079385,-91.692677","87.530091,-15.014021",59.33,loads,Light ball contain most ready everybody huge.,False,Thing way society reality baby hard age window.,2025-03-10T23:18:01,2026-04-15T17:29:01.367130,9cfd2f61-3eef-49c6-9b56-23869e4572be,7f3026d4-ab71-4199-962a-972548176a97,"{""source"": ""sample_generator"", ""has_photo"": false}"
